,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
7730,2770311000,2770101400,2770101300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202469,geostoryco20180724133636,TMPID20180625110516,TMPID20180625110512,288.628478419
7731,2770311100,2770101300,2770101400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202511,geostoryco20180724133636,TMPID20180625110512,TMPID20180625110516,315.126882377
7732,2770311200,2770101500,2770101400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,004,1,TMPID20180623202518,geostoryco20180724133636,TMPID20180625110533,TMPID20180625110516,627.455054386
7733,2770311300,2770101400,2770101500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,004,1,TMPID20180623202475,geostoryco20180724133636,TMPID20180625110516,TMPID20180625110533,632.79728252
7734,2770311400,2770101600,2770101500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202587,geostoryco20180724133636,TMPID20180625110540,TMPID20180625110533,3189.42991939
7735,2770311500,2770101500,2770101600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202589,geostoryco20180724133636,TMPID20180625110533,TMPID20180625110540,3156.28990561
7736,2770311600,2770101600,2770101700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202593,geostoryco20180724133636,TMPID20180625110540,TMPID20180625110539,51.9531553351
7737,2770311700,2770101700,2770101600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202594,geostoryco20180724133636,TMPID20180625110539,TMPID20180625110540,52.3812156069
7738,2770311800,2770101700,2770101800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202595,geostoryco20180724133636,TMPID20180625110539,TMPID20180625110537,373.290112136
7739,2770311900,2770101800,2770101700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202591,geostoryco20180724133636,TMPID20180625110537,TMPID20180625110539,383.14513503
7740,2770312000,2770101800,2770101900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202592,geostoryco20180724133636,TMPID20180625110537,TMPID20180625110536,90.1092548829
7741,2770312100,2770101900,2770101800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202596,geostoryco20180724133636,TMPID20180625110536,TMPID20180625110537,91.1780793099
7742,2770312200,2770101900,2770102000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202598,geostoryco20180724133636,TMPID20180625110536,TMPID20180625110529,255.286177614
7743,2770312300,2770102000,2770101900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202600,geostoryco20180724133636,TMPID20180625110529,TMPID20180625110536,245.903096052
7744,2770312400,2770102000,2770102100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202599,geostoryco20180724133636,TMPID20180625110529,TMPID20180625110528,48.4580457938
7745,2770312500,2770102100,2770102000,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202601,geostoryco20180724133636,TMPID20180625110528,TMPID20180625110529,49.1708940126
7746,2770312600,2770102100,2770102200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202597,geostoryco20180724133636,TMPID20180625110528,TMPID20180625110525,242.180411562
7747,2770312700,2770102200,2770102100,0,2.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202602,geostoryco20180724133636,TMPID20180625110525,TMPID20180625110528,240.342044419
7748,2770312800,2770102200,2770102300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202604,geostoryco20180724133636,TMPID20180625110525,TMPID20180625110523,105.49288097
7749,2770312900,2770102300,2770102200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202603,geostoryco20180724133636,TMPID20180625110523,TMPID20180625110525,106.781287064
7750,2770313000,2770102500,2770102300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202606,geostoryco20180724133636,TMPID20180625110519,TMPID20180625110523,812.624208423
7751,2770313100,2770102300,2770102700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202605,geostoryco20180724133636,TMPID20180625110523,TMPID20180625110514,902.549470769
7752,2770313200,2770018300,2770102400,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202545,geostoryco20180724133636,,TMPID20180626181101,495.968589454
7753,2770313300,2770102400,2770018300,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202543,geostoryco20180724133636,TMPID20180626181101,,510.835833845
7754,2770313400,2770102400,2770102600,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180627005001,geostoryco20180724133636,TMPID20180626181101,TMPID20180625110511,233.577549874
7755,2770313500,2770102600,2770102400,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180627004901,geostoryco20180724133636,TMPID20180625110511,TMPID20180626181101,229.546234478
7756,2770313600,2770102700,2770102600,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202562,geostoryco20180724133636,TMPID20180625110514,TMPID20180625110511,390.424915338
7757,2770313700,2770102600,2770102500,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202443,geostoryco20180724133636,TMPID20180625110511,TMPID20180625110519,862.701686675
7758,2770313800,2770102800,2770102500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202563,geostoryco20180724133636,TMPID20180625110510,TMPID20180625110519,498.49171279
7759,2770313900,2770102800,2770102600,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202561,geostoryco20180724133636,TMPID20180625110510,TMPID20180625110511,870.221344169
7760,2770314000,2770102600,2770102900,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202442,geostoryco20180724133636,TMPID20180625110511,TMPID20180625110508,437.941760197
7761,2770314100,2770102700,2770102900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202564,geostoryco20180724133636,TMPID20180625110514,TMPID20180625110508,511.819675725
7762,2770314200,2770103000,2770102800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202620,geostoryco20180724133636,TMPID20180625110506,TMPID20180625110510,931.86765447
7763,2770314300,2770102900,2770103000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202623,geostoryco20180724133636,TMPID20180625110508,TMPID20180625110506,819.501121334
7764,2770314400,2770103000,2770103100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202618,geostoryco20180724133636,TMPID20180625110506,TMPID20180625110505,84.1073717504
7765,2770314500,2770103100,2770103000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202622,geostoryco20180724133636,TMPID20180625110505,TMPID20180625110506,83.1795481851
7766,2770314600,2770103100,2770103200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202621,geostoryco20180724133636,TMPID20180625110505,TMPID20180625110504,657.770779708
7767,2770314700,2770103200,2770103100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202617,geostoryco20180724133636,TMPID20180625110504,TMPID20180625110505,660.675887338
7768,2770314800,2770103200,2770103300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202625,geostoryco20180724133636,TMPID20180625110504,TMPID20180625110503,57.1638590188
7769,2770314900,2770103300,2770103200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202626,geostoryco20180724133636,TMPID20180625110503,TMPID20180625110504,56.5424937547
7770,2770315000,2770103300,2770103400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202624,geostoryco20180724133636,TMPID20180625110503,TMPID20180625110502,429.859478356
7771,2770315100,2770103400,2770103300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202627,geostoryco20180724133636,TMPID20180625110502,TMPID20180625110503,434.789085942
7772,2770315200,2770103400,2770103500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202634,geostoryco20180724133636,TMPID20180625110502,TMPID20180625110501,198.617806141
7773,2770315300,2770103500,2770103400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202628,geostoryco20180724133636,TMPID20180625110501,TMPID20180625110502,202.036451884
7774,2770315400,2770103500,2770103600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202636,geostoryco20180724133636,TMPID20180625110501,TMPID20180625110498,1163.89502332
7775,2770315500,2770103600,2770103500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202635,geostoryco20180724133636,TMPID20180625110498,TMPID20180625110501,1171.14975761
7776,2770315600,2770103600,2770103700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202632,geostoryco20180724133636,TMPID20180625110498,TMPID20180625110497,51.7952333487
7777,2770315700,2770103700,2770103600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202631,geostoryco20180724133636,TMPID20180625110497,TMPID20180625110498,50.9058250287
7778,2770315800,2770103700,2770103800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202633,geostoryco20180724133636,TMPID20180625110497,TMPID20180625110496,2437.73011249
7779,2770315900,2770103800,2770103700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202629,geostoryco20180724133636,TMPID20180625110496,TMPID20180625110497,2420.07472181
7780,2770316000,2770103800,2770103900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202630,geostoryco20180724133636,TMPID20180625110496,TMPID20180625110495,57.4646776713
7781,2770316100,2770103900,2770103800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202637,geostoryco20180724133636,TMPID20180625110495,TMPID20180625110496,63.0700537482
7782,2770316200,2770103900,2770104000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202638,geostoryco20180724133636,TMPID20180625110495,TMPID20180625110494,240.297931612
7783,2770316300,2770104000,2770103900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202639,geostoryco20180724133636,TMPID20180625110494,TMPID20180625110495,248.087281261
7784,2770316400,2770104000,2770104100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202646,geostoryco20180724133636,TMPID20180625110494,TMPID20180625110493,54.3257102178
7785,2770316500,2770104100,2770104000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202652,geostoryco20180724133636,TMPID20180625110493,TMPID20180625110494,52.1625740962
7786,2770316600,2770104100,2770104200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202642,geostoryco20180724133636,TMPID20180625110493,TMPID20180625110492,241.663161583
7787,2770316700,2770104200,2770104100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202651,geostoryco20180724133636,TMPID20180625110492,TMPID20180625110493,241.100603018
7788,2770316800,2770104200,2770104300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202645,geostoryco20180724133636,TMPID20180625110492,TMPID20180625110490,58.6528240856
7789,2770316900,2770104300,2770104200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202650,geostoryco20180724133636,TMPID20180625110490,TMPID20180625110492,57.0568315945
7790,2770317000,2770104300,2770104400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202641,geostoryco20180724133636,TMPID20180625110490,TMPID20180625110481,893.557601364
7791,2770317100,2770104400,2770104300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202647,geostoryco20180724133636,TMPID20180625110481,TMPID20180625110490,885.590857865
7792,2770317200,2770104400,2770104500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202644,geostoryco20180724133636,TMPID20180625110481,TMPID20180625110479,77.4315786455
7793,2770317300,2770104500,2770104400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202648,geostoryco20180724133636,TMPID20180625110479,TMPID20180625110481,78.4765747945
7794,2770317400,2770104600,2770104500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202649,geostoryco20180724133636,TMPID20180625110478,TMPID20180625110479,1284.99329518
7795,2770317500,2770104500,2770104600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202640,geostoryco20180724133636,TMPID20180625110479,TMPID20180625110478,1304.30121347
7796,2770317600,2770104700,2770104600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202653,geostoryco20180724133636,TMPID20180625110480,TMPID20180625110478,90.8407048877
7797,2770317700,2770104600,2770104700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202643,geostoryco20180724133636,TMPID20180625110478,TMPID20180625110480,84.8147213409
7798,2770317800,2770104800,2770104700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202655,geostoryco20180724133636,TMPID20180625110484,TMPID20180625110480,270.128565811
7799,2770317900,2770104900,2770022700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202658,geostoryco20180724133636,TMPID20180716152101,,397.512882917
7800,2770318000,2770022700,2770104900,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180716152204,geostoryco20180724133636,,TMPID20180716152101,404.06067909
7801,2770318100,2770104700,2770105200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202657,geostoryco20180724133636,TMPID20180625110480,TMPID20180625110486,732.044787642
7802,2770318200,2770105000,2770104900,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180716152203,geostoryco20180724133636,TMPID20180625110491,TMPID20180716152101,152.651892761
7803,2770318300,2770104900,2770105000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202659,geostoryco20180724133636,TMPID20180716152101,TMPID20180625110491,146.734403499
7804,2770318400,2770105000,2770104800,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202485,geostoryco20180724133636,TMPID20180625110491,TMPID20180625110484,596.532274433
7805,2770318500,2770105000,2770105100,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202567,geostoryco20180724133636,TMPID20180625110491,TMPID20180625110489,142.750053789
7806,2770318600,2770105100,2770105000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202568,geostoryco20180724133636,TMPID20180625110489,TMPID20180625110491,153.124771676
7807,2770318700,2770105300,2770104800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202656,geostoryco20180724133636,TMPID20180625110487,TMPID20180625110484,1043.85315398
7808,2770318800,2770105200,2770105100,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202558,geostoryco20180724133636,TMPID20180625110486,TMPID20180625110489,673.914083617
7809,2770318900,2770105100,2770105300,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202441,geostoryco20180724133636,TMPID20180625110489,TMPID20180625110487,783.312054179
7810,2770319000,2770105300,2770105100,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202486,geostoryco20180724133636,TMPID20180625110487,TMPID20180625110489,624.913555181
7811,2770319100,2770105200,2770105300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202654,geostoryco20180724133636,TMPID20180625110486,TMPID20180625110487,578.941282332
7812,2770319200,2770105300,2770105400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202510,geostoryco20180724133636,TMPID20180625110487,TMPID20180625110483,1299.32917457
7813,2770319300,2770105400,2770105300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202468,geostoryco20180724133636,TMPID20180625110483,TMPID20180625110487,1310.75199755
7814,2770319400,2770105400,2770105500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202524,geostoryco20180724133636,TMPID20180625110483,TMPID20180625110482,198.572698631
7815,2770319500,2770105500,2770105400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202479,geostoryco20180724133636,TMPID20180625110482,TMPID20180625110483,199.137992938
7816,2770319600,2770105500,2770105600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202665,geostoryco20180724133636,TMPID20180625110482,TMPID20180625110477,859.236730946
7817,2770319700,2770105600,2770105500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202660,geostoryco20180724133636,TMPID20180625110477,TMPID20180625110482,857.663496134
7818,2770319800,2770105600,2770105700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202661,geostoryco20180724133636,TMPID20180625110477,TMPID20180625110476,31.2565606334
7819,2770319900,2770105700,2770105600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202662,geostoryco20180724133636,TMPID20180625110476,TMPID20180625110477,26.4142948814
7820,2770320000,2770105700,2770105800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202663,geostoryco20180724133636,TMPID20180625110476,TMPID20180625110471,99.1767609858
7821,2770320100,2770105800,2770105700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202664,geostoryco20180724133636,TMPID20180625110471,TMPID20180625110476,101.871901645
7822,2770320200,2770105800,2770105900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,004,1,TMPID20180623202516,geostoryco20180724133636,TMPID20180625110471,TMPID20180625110470,640.885116033
7823,2770320300,2770105900,2770105800,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,004,1,TMPID20180623202473,geostoryco20180724133636,TMPID20180625110470,TMPID20180625110471,645.846643443
7824,2770320400,2770105900,2770106000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202508,geostoryco20180724133636,TMPID20180625110470,TMPID20180625110472,1851.10801214
7825,2770320500,2770106000,2770105900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202466,geostoryco20180724133636,TMPID20180625110472,TMPID20180625110470,1829.85407487
7826,2770320600,2770106100,2770106000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202522,geostoryco20180724133636,TMPID20180625110473,TMPID20180625110472,81.7519333564
7827,2770320700,2770106000,2770106100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202477,geostoryco20180724133636,TMPID20180625110472,TMPID20180625110473,81.2695091506
7828,2770320800,2770106200,2770106100,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202509,geostoryco20180724133636,TMPID20180625110474,TMPID20180625110473,216.457008918
7829,2770320900,2770106100,2770106200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202467,geostoryco20180724133636,TMPID20180625110473,TMPID20180625110474,215.377695519
7830,2770321000,2770106300,2770106200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202523,geostoryco20180724133636,TMPID20180625110475,TMPID20180625110474,50.0366221933
7831,2770321100,2770106200,2770106300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,003,1,TMPID20180623202478,geostoryco20180724133636,TMPID20180625110474,TMPID20180625110475,51.3651800783
7832,2770321200,2770106300,3530109400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202507,geostoryco20180724133636,TMPID20180625110475,TMPID20180625110467,3541.19627859
7833,2770321300,3530109200,2770106300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,277,000,1,TMPID20180623202465,geostoryco20180724133636,TMPID20180625110468,TMPID20180625110475,3496.22695661
7834,3530271100,3530109400,3530109300,0,2.0,101,경부고속도로,0,000,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202464,geostoryco20180724133636,TMPID20180625110467,TMPID20180625110463,512.428546089
7835,3530271200,3530109400,3530109500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180626153901,geostoryco20180724133636,TMPID20180625110467,TMPID20180625110461,615.394968591
7836,3530271300,3530109300,3530109700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202671,geostoryco20180724133636,TMPID20180625110463,TMPID20180625110457,307.022898993
7837,3530271400,3530109500,3530109200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202673,geostoryco20180724133636,TMPID20180625110461,TMPID20180625110468,683.716954079
7838,3530271500,3530109500,3530109600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,003,1,TMPID20180623202520,geostoryco20180724133636,TMPID20180625110461,TMPID20180625110458,76.1230157298
7839,3530271600,3530109600,3530109700,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202565,geostoryco20180724133636,TMPID20180625110458,TMPID20180625110457,94.7447524767
7840,3530271700,3530109600,3530109500,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,003,1,TMPID20180623202521,geostoryco20180724133636,TMPID20180625110458,TMPID20180625110461,75.3110429019
7841,3530271800,3530109700,3530109600,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202682,geostoryco20180724133636,TMPID20180625110457,TMPID20180625110458,97.5583456613
7842,3530271900,3530109800,3530109200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202484,geostoryco20180724133636,TMPID20180625110466,TMPID20180625110468,451.128807744
7843,3530272000,3530109300,3530109900,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202556,geostoryco20180724133636,TMPID20180625110463,TMPID20180625110462,495.362707813
7844,3530272100,3530109900,3530109300,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202547,geostoryco20180724133636,TMPID20180625110462,TMPID20180625110463,465.199509646
7845,3530272200,3530109700,3530109800,0,2.0,101,경부고속도로,0,000,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202463,geostoryco20180724133636,TMPID20180625110457,TMPID20180625110466,513.312593193
7846,3530272300,3530109800,3530109900,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202544,geostoryco20180724133636,TMPID20180625110466,TMPID20180625110462,296.390869324
7847,3530272400,3530109900,3530109800,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,geostoryco,5,60170,353,000,1,TMPID20180623202550,geostoryco20180724133636,TMPID20180625110462,TMPID20180625110466,313.684074132
